,State,District,Year,Civilians,Security Forces,Terrorists/Insurgents/Extremists,Not Specified,Total Fatalities,Funds Released,Annual Allocation,Rural Literacy Rate,Geographical area,Very dense forest,Moderately dense forest,Open forest,Total Forest Cover,Actual Rainfall (mm),Ruggedness Minimum,Ruggedness Maximum,Ruggednness Range,Ruggedness Mean,Ruggednness Std. Dev,Ruggedness Sum,Pollution (μg/m3)
581,Orissa,Boudh,2013,0,0,0,0,0,13.98,16.61,0.607779663,3098,264,548,451,1263,1428.93,2,863.777771,861.777771,140.9975192,155.1782583,441604.2302,33.27595786
582,Orissa,Deogarh,2007,3,0,0,0,3,16.38,12.52,0.62489229,2940,155,620,566,1341,1737.7,5.47722578,677.31604,671.8388143,140.3287791,116.0544461,446526.1752,34.43321893
583,Orissa,Deogarh,2008,0,0,0,0,0,9.86,12.52,0.62489229,2940,155,620,566,1341,1668.68,5.47722578,677.31604,671.8388143,140.3287791,116.0544461,446526.1752,40.0118138
584,Orissa,Deogarh,2009,0,0,0,0,0,10.38,12.52,0.62489229,2940,155,620,566,1341,1129.03,5.47722578,677.31604,671.8388143,140.3287791,116.0544461,446526.1752,38.45953322
585,Orissa,Deogarh,2010,0,0,0,0,0,14.66,12.52,0.62489229,2940,155,620,566,1341,818.7,5.47722578,677.31604,671.8388143,140.3287791,116.0544461,446526.1752,36.01743115
586,Orissa,Deogarh,2011,0,0,0,0,0,13.03,13.03,0.62489229,2940,155,620,566,1341,1869.26,5.47722578,677.31604,671.8388143,140.3287791,116.0544461,446526.1752,36.71155353
587,Orissa,Deogarh,2012,0,0,0,0,0,13.03,13.03,0.62489229,2940,155.5,621.5,581,1358,1520.41,5.47722578,677.31604,671.8388143,140.3287791,116.0544461,446526.1752,34.78878646
588,Orissa,Deogarh,2013,0,0,0,0,0,9.48,15.96,0.62489229,2940,156,623,596,1375,1484.69,5.47722578,677.31604,671.8388143,140.3287791,116.0544461,446526.1752,36.65429975
589,Orissa,Dhenkanal,2007,3,0,2,0,5,5.1,15.42,0.684013373,4452,172,343,829,1344,1692.26,0,939.1331177,939.1331177,71.93394689,70.82574086,323415.0252,33.13369075
590,Orissa,Dhenkanal,2008,0,0,0,0,0,6.59,15.42,0.684013373,4452,172,343,828.5,1343.5,1737.85,0,939.1331177,939.1331177,71.93394689,70.82574086,323415.0252,36.76274883
591,Orissa,Dhenkanal,2009,0,0,0,0,0,16.61,15.42,0.684013373,4452,172,343,828,1343,1663.77,0,939.1331177,939.1331177,71.93394689,70.82574086,323415.0252,36.18005305
592,Orissa,Dhenkanal,2010,0,0,0,0,0,26.12,15.42,0.684013373,4452,172,343,827.5,1342.5,1301.93,0,939.1331177,939.1331177,71.93394689,70.82574086,323415.0252,34.67241055
593,Orissa,Dhenkanal,2011,0,0,0,0,0,16.52,16.52,0.684013373,4452,172,343,827,1342,1758.7,0,939.1331177,939.1331177,71.93394689,70.82574086,323415.0252,34.38230924
594,Orissa,Dhenkanal,2012,0,0,0,0,0,8.37,16.52,0.684013373,4452,172,344.5,854,1370.5,1496.35,0,939.1331177,939.1331177,71.93394689,70.82574086,323415.0252,32.6670636
595,Orissa,Dhenkanal,2013,0,0,0,0,0,10,20.25,0.684013373,4452,172,346,881,1399,1717.65,0,939.1331177,939.1331177,71.93394689,70.82574086,323415.0252,36.03404184
596,Orissa,Gajapati,2007,0,0,0,0,0,10.64,13.94,0.420308744,4325,90,1523,872,2485,1309.71,3.162277699,1160.4021,1157.239822,321.5186415,166.6984437,1319190.986,26.60791724
597,Orissa,Gajapati,2008,0,0,2,0,2,14.17,13.94,0.420308744,4325,90,1521.75,873.75,2485.5,1119.81,3.162277699,1160.4021,1157.239822,321.5186415,166.6984437,1319190.986,28.22686345
598,Orissa,Gajapati,2009,0,0,0,0,0,9.64,13.94,0.420308744,4325,90,1520.5,875.5,2486,1116.69,3.162277699,1160.4021,1157.239822,321.5186415,166.6984437,1319190.986,27.40377846
599,Orissa,Gajapati,2010,2,3,1,0,6,18.24,13.94,0.420308744,4325,90,1519.25,877.25,2486.5,1660.75,3.162277699,1160.4021,1157.239822,321.5186415,166.6984437,1319190.986,26.16251769
600,Orissa,Gajapati,2011,0,0,0,0,0,14.74,14.74,0.420308744,4325,90,1518,879,2487,879.59,3.162277699,1160.4021,1157.239822,321.5186415,166.6984437,1319190.986,26.76653436
601,Orissa,Gajapati,2012,0,0,5,0,5,14.74,14.74,0.420308744,4325,87,1501.5,890.5,2479,1256.37,3.162277699,1160.4021,1157.239822,321.5186415,166.6984437,1319190.986,25.95296441
602,Orissa,Gajapati,2013,0,0,1,0,1,15.83,18.08,0.420308744,4325,84,1485,902,2471,1639.79,3.162277699,1160.4021,1157.239822,321.5186415,166.6984437,1319190.986,28.16041849
603,Orissa,Ganjam,2007,0,0,0,0,0,20.66,22.85,0.592224641,8206,156,1038,771,1965,1259.69,0,975.0692139,975.0692139,161.5323077,170.2424199,1385139.538,28.70104324
604,Orissa,Ganjam,2008,0,0,0,0,0,17.7,22.85,0.592224641,8206,156,1037.75,778.25,1972,1163.06,0,975.0692139,975.0692139,161.5323077,170.2424199,1385139.538,30.8330105
605,Orissa,Ganjam,2009,0,0,0,0,0,14.98,22.85,0.592224641,8206,156,1037.5,785.5,1979,1405.72,0,975.0692139,975.0692139,161.5323077,170.2424199,1385139.538,30.16466535
606,Orissa,Ganjam,2010,1,0,0,0,1,22.85,22.85,0.592224641,8206,156,1037.25,792.75,1986,1608.95,0,975.0692139,975.0692139,161.5323077,170.2424199,1385139.538,28.84093747
607,Orissa,Ganjam,2011,0,0,0,0,0,25.45,25.45,0.592224641,8206,156,1037,800,1993,963.77,0,975.0692139,975.0692139,161.5323077,170.2424199,1385139.538,29.34255121
608,Orissa,Ganjam,2012,0,0,1,0,1,18.73,25.45,0.592224641,8206,159,1063,824.5,2046.5,1236.32,0,975.0692139,975.0692139,161.5323077,170.2424199,1385139.538,28.23993142
609,Orissa,Ganjam,2013,0,0,0,0,0,10,31.21,0.592224641,8206,162,1089,849,2100,1834.54,0,975.0692139,975.0692139,161.5323077,170.2424199,1385139.538,30.7254061
610,Orissa,Jharsuguda,2007,0,0,0,0,0,16.09,12.58,0.674519148,2081,4,143,153,300,1709.77,0,556.5824585,556.5824585,39.50062876,38.8177527,79949.27261,36.69200775
611,Orissa,Jharsuguda,2008,0,0,0,0,0,9.87,12.58,0.674519148,2081,4,143.25,152.5,299.75,1730.62,0,556.5824585,556.5824585,39.50062876,38.8177527,79949.27261,42.13646904
612,Orissa,Jharsuguda,2009,0,0,0,0,0,7.54,12.58,0.674519148,2081,4,143.5,152,299.5,1062.98,0,556.5824585,556.5824585,39.50062876,38.8177527,79949.27261,41.95916301
613,Orissa,Jharsuguda,2010,0,0,0,0,0,12.58,12.58,0.674519148,2081,4,143.75,151.5,299.25,905.83,0,556.5824585,556.5824585,39.50062876,38.8177527,79949.27261,37.37013025
614,Orissa,Jharsuguda,2011,0,0,0,0,0,13.1,13.1,0.674519148,2081,4,144,151,299,1553.58,0,556.5824585,556.5824585,39.50062876,38.8177527,79949.27261,39.33634206
615,Orissa,Jharsuguda,2012,0,0,0,0,0,11.14,13.1,0.674519148,2081,3.5,141,160.5,305,1776.82,0,556.5824585,556.5824585,39.50062876,38.8177527,79949.27261,37.21403154
616,Orissa,Jharsuguda,2013,0,0,0,0,0,11.54,16.08,0.674519148,2081,3,138,170,311,1411.54,0,556.5824585,556.5824585,39.50062876,38.8177527,79949.27261,40.42648311
617,Orissa,Kalahandi,2007,0,0,0,0,0,14,16.98,0.490597863,7920,370,743,1193,2306,1767.78,3,1147.5896,1144.5896,152.0155508,164.3385809,1203811.147,29.75528192
618,Orissa,Kalahandi,2008,0,0,0,0,0,14.37,16.98,0.490597863,7920,369.75,744.5,1198,2312.25,1862.09,3,1147.5896,1144.5896,152.0155508,164.3385809,1203811.147,35.46262902
619,Orissa,Kalahandi,2009,0,0,0,0,0,4.32,16.98,0.490597863,7920,369.5,746,1203,2318.5,1575.13,3,1147.5896,1144.5896,152.0155508,164.3385809,1203811.147,32.17187061
620,Orissa,Kalahandi,2010,0,0,0,0,0,16.98,16.98,0.490597863,7920,369.25,747.5,1208,2324.75,1428.44,3,1147.5896,1144.5896,152.0155508,164.3385809,1203811.147,29.73891415
621,Orissa,Kalahandi,2011,1,0,0,0,1,16.98,16.98,0.490597863,7920,369,749,1213,2331,1256.22,3,1147.5896,1144.5896,152.0155508,164.3385809,1203811.147,30.11869577
622,Orissa,Kalahandi,2012,0,0,0,0,0,11.72,16.98,0.490597863,7920,394,763,1212,2369,1552.26,3,1147.5896,1144.5896,152.0155508,164.3385809,1203811.147,29.89196755
623,Orissa,Kalahandi,2013,0,0,0,0,0,17.58,20.81,0.490597863,7920,419,777,1211,2407,1523.2,3,1147.5896,1144.5896,152.0155508,164.3385809,1203811.147,31.98784427
624,Orissa,Kandhamal,2007,0,0,0,0,0,5.1,16.89,0.520394776,8021,663,2652,2169,5484,1350.71,8.831760406,936.484375,927.6526146,245.0033673,133.2358441,1952431.834,28.05505422
625,Orissa,Kandhamal,2008,6,0,0,0,6,17.8,16.89,0.520394776,8021,662.25,2649.5,2168.5,5480.25,1492.54,8.831760406,936.484375,927.6526146,245.0033673,133.2358441,1952431.834,31.27211083
626,Orissa,Kandhamal,2009,2,0,1,0,3,9.48,16.89,0.520394776,8021,661.5,2647,2168,5476.5,1483.92,8.831760406,936.484375,927.6526146,245.0033673,133.2358441,1952431.834,29.73831545
627,Orissa,Kandhamal,2010,6,0,0,0,6,24.3,16.89,0.520394776,8021,660.75,2644.5,2167.5,5472.75,1601.84,8.831760406,936.484375,927.6526146,245.0033673,133.2358441,1952431.834,28.50120067
628,Orissa,Kandhamal,2011,5,3,0,0,8,18.28,18.28,0.520394776,8021,660,2642,2167,5469,1172.95,8.831760406,936.484375,927.6526146,245.0033673,133.2358441,1952431.834,28.49517386
629,Orissa,Kandhamal,2012,1,3,0,0,4,11.44,18.28,0.520394776,8021,655,2631,2134,5420,1374.9,8.831760406,936.484375,927.6526146,245.0033673,133.2358441,1952431.834,28.05384374
630,Orissa,Kandhamal,2013,0,0,0,0,0,17.99,22.42,0.520394776,8021,650,2620,2101,5371,1733.32,8.831760406,936.484375,927.6526146,245.0033673,133.2358441,1952431.834,29.63149666
631,Orissa,Keonjhar,2007,0,0,0,0,0,13.82,19.13,0.568672942,8303,308,1410,1511,3229,1944.75,0,837.0842285,837.0842285,81.44510947,85.76539176,676401.6342,33.61314552
632,Orissa,Keonjhar,2008,1,0,0,0,1,18.42,19.13,0.568672942,8303,308,1407.75,1510,3225.75,1738.53,0,837.0842285,837.0842285,81.44510947,85.76539176,676401.6342,38.00740483
633,Orissa,Keonjhar,2009,2,2,0,0,4,6.52,19.13,0.568672942,8303,308,1405.5,1509,3222.5,1378.94,0,837.0842285,837.0842285,81.44510947,85.76539176,676401.6342,37.32315688
634,Orissa,Keonjhar,2010,3,0,0,0,3,31.74,19.13,0.568672942,8303,308,1403.25,1508,3219.25,1100.62,0,837.0842285,837.0842285,81.44510947,85.76539176,676401.6342,35.94436093
635,Orissa,Keonjhar,2011,0,0,3,0,3,20.97,20.97,0.568672942,8303,308,1401,1507,3216,1917.25,0,837.0842285,837.0842285,81.44510947,85.76539176,676401.6342,36.32786232
636,Orissa,Keonjhar,2012,0,1,1,0,2,20.97,20.97,0.568672942,8303,305.5,1393,1515,3213.5,1328.79,0,837.0842285,837.0842285,81.44510947,85.76539176,676401.6342,34.16657543
637,Orissa,Keonjhar,2013,0,0,0,0,0,21.16,25.72,0.568672942,8303,303,1385,1523,3211,1785.72,0,837.0842285,837.0842285,81.44510947,85.76539176,676401.6342,36.30819582
638,Orissa,Koraput,2007,0,0,0,0,0,14.46,16.82,0.350613536,8807,104,718,856,1678,2217.77,1.414213538,956.9780273,955.5638138,175.5414219,139.3446986,1499299.284,25.12293999
639,Orissa,Koraput,2008,2,0,3,2,7,13.39,16.82,0.350613536,8807,103.25,718.25,860.5,1682,1674.08,1.414213538,956.9780273,955.5638138,175.5414219,139.3446986,1499299.284,28.661671
640,Orissa,Koraput,2009,6,21,8,0,35,5.86,16.82,0.350613536,8807,102.5,718.5,865,1686,1225.06,1.414213538,956.9780273,955.5638138,175.5414219,139.3446986,1499299.284,27.17291946
641,Orissa,Koraput,2010,20,9,13,0,42,16.82,16.82,0.350613536,8807,101.75,718.75,869.5,1690,1652.64,1.414213538,956.9780273,955.5638138,175.5414219,139.3446986,1499299.284,24.90272381
642,Orissa,Koraput,2011,9,2,0,0,11,16.82,16.82,0.350613536,8807,101,719,874,1694,1045.58,1.414213538,956.9780273,955.5638138,175.5414219,139.3446986,1499299.284,25.50750475
643,Orissa,Koraput,2012,11,3,3,0,17,3.85,16.82,0.350613536,8807,101.5,723,986.5,1811,1403.29,1.414213538,956.9780273,955.5638138,175.5414219,139.3446986,1499299.284,25.49869174
644,Orissa,Koraput,2013,2,4,1,0,7,14.65,20.63,0.350613536,8807,102,727,1099,1928,1417,1.414213538,956.9780273,955.5638138,175.5414219,139.3446986,1499299.284,27.06773604
645,Orissa,Malkangiri,2007,3,2,5,0,10,12.55,13.84,0.377673579,5791,157,712,1326,2195,1862.65,0,1102.520752,1102.520752,151.8225722,152.2073079,880722.7411,25.8345649
646,Orissa,Malkangiri,2008,8,60,3,0,71,11.22,13.84,0.377673579,5791,157,711.75,1324,2192.75,1589.77,0,1102.520752,1102.520752,151.8225722,152.2073079,880722.7411,29.23807046
647,Orissa,Malkangiri,2009,8,3,3,0,14,8.09,13.84,0.377673579,5791,157,711.5,1322,2190.5,1032.15,0,1102.520752,1102.520752,151.8225722,152.2073079,880722.7411,28.1822237
648,Orissa,Malkangiri,2010,11,3,4,0,18,19.59,13.84,0.377673579,5791,157,711.25,1320,2188.25,1790.98,0,1102.520752,1102.520752,151.8225722,152.2073079,880722.7411,25.84404132
649,Orissa,Malkangiri,2011,8,0,1,0,9,13.84,13.84,0.377673579,5791,157,711,1318,2186,1246.34,0,1102.520752,1102.520752,151.8225722,152.2073079,880722.7411,26.27541937
650,Orissa,Malkangiri,2012,9,6,0,0,15,3.3,13.84,0.377673579,5791,157,710,1386.5,2253.5,1730.93,0,1102.520752,1102.520752,151.8225722,152.2073079,880722.7411,26.45462684
651,Orissa,Malkangiri,2013,18,1,16,0,35,14.9,16.97,0.377673579,5791,157,709,1455,2321,1646.5,0,1102.520752,1102.520752,151.8225722,152.2073079,880722.7411,28.67633606
652,Orissa,Mayurbhanj,2007,1,0,0,0,1,16.23,22.04,0.52449973,10418,1340,1711,939,3990,2139.53,0,910.7727661,910.7727661,103.6603856,131.0694753,1071537.406,35.8681185
653,Orissa,Mayurbhanj,2008,0,0,0,0,0,19.94,22.04,0.52449973,10418,1340,1711,939.5,3990.5,1771.1,0,910.7727661,910.7727661,103.6603856,131.0694753,1071537.406,39.43769761
654,Orissa,Mayurbhanj,2009,1,3,0,0,4,14.43,22.04,0.52449973,10418,1340,1711,940,3991,1476.66,0,910.7727661,910.7727661,103.6603856,131.0694753,1071537.406,39.8339316
655,Orissa,Mayurbhanj,2010,2,0,0,0,2,29.65,22.04,0.52449973,10418,1340,1711,940.5,3991.5,1161.35,0,910.7727661,910.7727661,103.6603856,131.0694753,1071537.406,38.96969389
656,Orissa,Mayurbhanj,2011,0,0,0,0,0,24.47,24.47,0.52449973,10418,1340,1711,941,3992,1716.89,0,910.7727661,910.7727661,103.6603856,131.0694753,1071537.406,38.20210864
657,Orissa,Mayurbhanj,2012,0,0,1,0,1,20.46,24.47,0.52449973,10418,1333,1709,964.5,4006.5,1252.31,0,910.7727661,910.7727661,103.6603856,131.0694753,1071537.406,36.51176582
658,Orissa,Mayurbhanj,2013,0,0,0,0,0,26.79,30.01,0.52449973,10418,1326,1707,988,4021,2265.66,0,910.7727661,910.7727661,103.6603856,131.0694753,1071537.406,39.1283048
659,Orissa,Nabarangpur,2007,0,0,0,0,0,13.15,15.04,0.362240707,5291,188,462,485,1135,1916.97,3,547.1937256,544.1937256,50.24102979,61.60540644,273914.0944,28.95727191
660,Orissa,Nabarangpur,2008,0,0,0,0,0,11.77,15.04,0.362240707,5291,188,462.25,486.5,1136.75,1615.04,3,547.1937256,544.1937256,50.24102979,61.60540644,273914.0944,34.6626969
